"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"QC1"	"QC2"	"R1_pre"	"R2_pre"	"R3_pre"	"Y1_pre"	"Y2_pre"	"Y3_pre"	"QC3"	"R1_post"	"R2_post"	"R3_post"	"Y1_post"	"Y2_post"	"Y3_post"	"QC4"
""	"C25H49O12P"	"CCCCCCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O"	"NUDRHGDMWNFXMD-PYXWJOJKSA-N"	"Phosphatidylinositol lyso 16"	"571.28284"	""	""	""	"6.786"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"336"	"8165"	"15533"	"50394"	"13818"	"5517"	"17826"	"14778"	"12733"	"2942"	"2039"	"15655"	"1256"	"2002"	"1416"	"1517"
""	"C25H49O12P"	"CCCCCCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O"	"NUDRHGDMWNFXMD-PYXWJOJKSA-N"	"Phosphatidylinositol lyso 16"	"571.28284"	""	""	""	"6.555"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"130"	"32501"	"81645"	"120422"	"93744"	"60154"	"86776"	"131806"	"54327"	"39091"	"7129"	"14570"	"3716"	"3046"	"3183"	"3475"
""	"C25H49O12P"	"CCCCCCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O"	"NUDRHGDMWNFXMD-PYXWJOJKSA-N"	"Phosphatidylinositol lyso 16"	"571.28772"	""	""	""	"11.292"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1296"	"8651"	"8944"	"11664"	"9947"	"6681"	"9420"	"14082"	"8298"	"7529"	"3531"	"4673"	"1684"	"2550"	"1903"	"2526"
""	"C25H49O12P"	"CCCCCCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O"	"NUDRHGDMWNFXMD-PYXWJOJKSA-N"	"Phosphatidylinositol lyso 16"	"571.28772"	""	""	""	"6.392"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"349"	"114847"	"147767"	"278557"	"190365"	"127682"	"188252"	"271547"	"57766"	"31744"	"12858"	"16396"	"4700"	"8231"	"4422"	"5623"
""	"C27H53O12P"	"CCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O"	"AGVRWBBFKKEVAX-WAPMBQLLSA-N"	"Phosphatidylinositol lyso 18"	"599.31604"	""	""	""	"11.290"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"369"	"3906"	"4748"	"6066"	"5779"	"3766"	"4874"	"6809"	"4396"	"4169"	"1829"	"2501"	"1161"	"1442"	"1001"	"723"
""	"C27H53O12P"	"CCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O"	"AGVRWBBFKKEVAX-WAPMBQLLSA-N"	"Phosphatidylinositol lyso 18"	"599.32379"	""	""	""	"8.761"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"14197"	"20849"	"31142"	"26204"	"12602"	"26256"	"8645"	"12671"	"16085"	"630"	"621"	"16496"	"13100"	"26868"	"20084"	"17087"
""	"C27H31O15"	"OC[C@H]1O[C@@H](OC2=CC(O)=CC3=C2C=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=[O+]3)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O"	"SLCKJKWFULXZBD-ZOTFFYTFSA-O"	"Pelargonin"	"611.16266"	""	""	""	"1.089"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"45"	"396"	"227"	"0"	"256"	"0"	"37"	"134"	"552"	"2652"	"682"	"248"	"5288"	"4168"	"1109"	"404"
""	"C39H74NO8P"	"CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/CCCCCCCCCC"	"JXRDSKPCJNWQEG-BAOXYHDDNA-N"	"Phosphatidylethanolamine 16"	"714.50275"	""	""	""	"8.486"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1638"	"2213"	"144"	"317"	"19"	"59"	"221"	"156"	"1930"	"42091"	"1737"	"1679"	"1840"	"3419"	"506"	"305"
""	"C32H39O20"	"OC[C@H]1O[C@@H](OC2=CC(O)=CC3=[O+]C(=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)C=C23)C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O"	"OLBLWNPOURNBCY-MRBLLYQQSA-O"	"Cyanidin-3-O-(2''-O-beta-xylopyranosyl-beta-glucopyranoside)-5-O-beta-glucopyranoside"	"741.20258"	""	""	""	"4.315"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1356"	"1831"	"5617"	"1631"	"2659"	"6198"	"1896"	"380"	"2329"	"860"	"1336"	"257"	"3902"	"247"	"194"	"3340"
""	"C43H79O13P"	"CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CC\C=C/C\C=C/CCCCCCCCCC"	"UKUWCMCEVNAMQA-DNPFOPPISA-N"	"Phosphatidylinositol 16"	"833.52441"	""	""	""	"11.286"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4202"	"5000"	"2605"	"379"	"2953"	"2706"	"2933"	"2614"	"1216"	"947"	"2072"	"1625"	"2352"	"4540"	"4142"	"1747"
""	"C43H81O13P"	"CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CC\C=C/CCCCCCCCCCCCC"	"IBBOEPTXNHPBRH-AFOMSZMQSA-N"	"Phosphatidylinositol 16"	"835.53528"	""	""	""	"7.054"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"7900"	"4390"	"5387"	"7059"	"3693"	"513"	"5012"	"4400"	"4921"	"4935"	"2660"	"1869"	"2778"	"2194"	"3309"	"5530"
""	"C43H81O13P"	"CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CC\C=C/CCCCCCCCCCCCC"	"IBBOEPTXNHPBRH-AFOMSZMQSA-N"	"Phosphatidylinositol 16"	"835.53528"	""	""	""	"7.351"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"6810"	"3846"	"4557"	"5982"	"3160"	"430"	"3973"	"4419"	"4371"	"3139"	"2556"	"1291"	"2364"	"1960"	"2518"	"4322"
""	"C43H81O13P"	"CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CC\C=C/CCCCCCCCCCCCC"	"IBBOEPTXNHPBRH-AFOMSZMQSA-N"	"Phosphatidylinositol 16"	"835.54126"	""	""	""	"11.285"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"13369"	"16129"	"21236"	"12336"	"1968"	"15971"	"18904"	"21383"	"17944"	"8728"	"7063"	"14634"	"11427"	"17262"	"39812"	"37129"
""	"C49H87O13P"	"CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCCC"	"LBMMQTGWTSTFIZ-WJEBLFDXSA-N"	"Phosphatidylinositol 18"	"913.58533"	""	""	""	"7.158"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"18472"	"22104"	"25159"	"15503"	"11088"	"25706"	"15149"	"19180"	"18750"	"16384"	"17829"	"19047"	"7784"	"10034"	"9253"	"13768"
""	"C47H80O17"	"CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]21C"	"ZICDJKZDHVLVOD-HUGMCNGHSA-N"	"Chikusetsusaponin III"	"915.51709"	""	""	""	"7.177"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1223"	"2119"	"2564"	"2197"	"2044"	"4020"	"3046"	"3739"	"4678"	"3999"	"3459"	"5494"	"1709"	"3144"	"2223"	"3825"
