"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"QC1"	"QC2"	"R1_pre"	"R2_pre"	"R3_pre"	"Y1_pre"	"Y2_pre"	"Y3_pre"	"QC3"	"R1_post"	"R2_post"	"R3_post"	"Y1_post"	"Y2_post"	"Y3_post"	"QC4"
"CHEBI:83457"	"C14H16N4O3S"	"CC(O)=NC1=CC=C(C=C1)S(=O)(=O)NC1=NC(C)=CC(C)=N1"	"LJKAKWDUZRJNPJ-UHFFFAOYSA-N"	"N4-Acetylsulfamethazine"	"321.09967"	""	""	""	"5.702"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"43691"	"114674"	"3713"	"4420"	"6286"	"3471"	"69985"	"4491"	"2996"	"6358"	"5081"	"58819"	"45886"	"3481"	"3831"	"3099"
"CHEBI:83457"	"C14H16N4O3S"	"CC(O)=NC1=CC=C(C=C1)S(=O)(=O)NC1=NC(C)=CC(C)=N1"	"LJKAKWDUZRJNPJ-UHFFFAOYSA-N"	"N4-Acetylsulfamethazine"	"321.09967"	""	""	""	"4.161"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1440"	"23581"	"10874"	"9259"	"4326"	"8873"	"4043"	"5208"	"5400"	"10192"	"12265"	"5249"	"2767"	"3013"	"4168"	"5397"
"CHEBI:83457"	"C14H16N4O3S"	"CC(O)=NC1=CC=C(C=C1)S(=O)(=O)NC1=NC(C)=CC(C)=N1"	"LJKAKWDUZRJNPJ-UHFFFAOYSA-N"	"N4-Acetylsulfamethazine"	"321.09967"	""	""	""	"5.654"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"12396"	"114674"	"50621"	"44286"	"50880"	"52809"	"68355"	"41608"	"58951"	"58869"	"51902"	"58819"	"45886"	"31553"	"30176"	"49435"
"CHEBI:83457"	"C14H16N4O3S"	"CC(O)=NC1=CC=C(C=C1)S(=O)(=O)NC1=NC(C)=CC(C)=N1"	"LJKAKWDUZRJNPJ-UHFFFAOYSA-N"	"N4-Acetylsulfamethazine"	"321.10703"	""	""	""	"6.51"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2937"	"13435"	"11450"	"4701"	"7386"	"7492"	"12315"	"6607"	"9041"	"11232"	"9065"	"14202"	"10179"	"8306"	"8670"	"12467"
"CHEBI:83457"	"C14H16N4O3S"	"CC(O)=NC1=CC=C(C=C1)S(=O)(=O)NC1=NC(C)=CC(C)=N1"	"LJKAKWDUZRJNPJ-UHFFFAOYSA-N"	"N4-Acetylsulfamethazine"	"321.10703"	""	""	""	"7.126"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3383"	"11251"	"25343"	"24091"	"15849"	"15956"	"26796"	"23805"	"3976"	"13875"	"24348"	"14427"	"11711"	"16595"	"17397"	"12474"
""	"C17H20O6"	"COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(O)=O"	"HPNSFSBZBAHARI-RUDMXATFSA-N"	"Mycophenolic acid"	"321.12534"	""	""	""	"2.509"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1158"	"35551"	"1167"	"2070"	"2990"	"23290"	"908"	"849"	"16155"	"1020"	"763"	"29009"	"39554"	"36504"	"4828"	"40872"
""	"C17H20O6"	"COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(O)=O"	"HPNSFSBZBAHARI-RUDMXATFSA-N"	"Mycophenolic acid"	"321.12903"	""	""	""	"4.352"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3550"	"42632"	"18367"	"19766"	"14821"	"20836"	"20228"	"16698"	"25644"	"22082"	"22508"	"19407"	"18348"	"19027"	"21409"	"22318"
""	"C17H20O6"	"COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(O)=O"	"HPNSFSBZBAHARI-RUDMXATFSA-N"	"Mycophenolic acid"	"321.12903"	""	""	""	"11.101"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"80912"	"132260"	"92734"	"93938"	"132413"	"89763"	"47376"	"85333"	"119778"	"117644"	"200018"	"127794"	"66725"	"94366"	"96903"	"96885"
""	"C17H20O6"	"COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(O)=O"	"HPNSFSBZBAHARI-RUDMXATFSA-N"	"Mycophenolic acid"	"321.12903"	""	""	""	"2.428"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"31736"	"8083"	"66474"	"53200"	"64010"	"63946"	"48407"	"55931"	"883"	"38915"	"35687"	"74506"	"69352"	"82951"	"89037"	"1599"
""	"C17H20O6"	"COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(O)=O"	"HPNSFSBZBAHARI-RUDMXATFSA-N"	"Mycophenolic acid"	"321.12903"	""	""	""	"2.552"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"13478"	"45625"	"21323"	"20938"	"26043"	"21586"	"18082"	"22572"	"37706"	"15612"	"11831"	"29259"	"39554"	"37685"	"40653"	"40872"
""	"C17H20O6"	"COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(O)=O"	"HPNSFSBZBAHARI-RUDMXATFSA-N"	"Mycophenolic acid"	"321.13269"	""	""	""	"11.253"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"26143"	"66667"	"61108"	"56878"	"67834"	"75409"	"47106"	"61562"	"36514"	"61258"	"61085"	"46511"	"44253"	"29980"	"50687"	"60524"
""	"C17H20O6"	"COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(O)=O"	"HPNSFSBZBAHARI-RUDMXATFSA-N"	"Mycophenolic acid"	"321.13635"	""	""	""	"7.379"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"23790"	"32941"	"28962"	"42808"	"19882"	"19160"	"31013"	"24078"	"29539"	"26796"	"27407"	"34028"	"24155"	"60859"	"22154"	"26922"
""	"C17H20O6"	"COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(O)=O"	"HPNSFSBZBAHARI-RUDMXATFSA-N"	"Mycophenolic acid"	"321.1394"	""	""	""	"11.154"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"14313"	"37539"	"41822"	"42816"	"40220"	"48489"	"97934"	"62802"	"62560"	"37035"	"65905"	"44892"	"40514"	"57038"	"47037"	"48940"
""	"C17H20O6"	"COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(O)=O"	"HPNSFSBZBAHARI-RUDMXATFSA-N"	"Mycophenolic acid"	"321.14001"	""	""	""	"7.072"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"13947"	"21938"	"43958"	"19040"	"22485"	"16493"	"41420"	"33074"	"42083"	"39758"	"23283"	"21291"	"9792"	"33823"	"16931"	"19867"
""	"C17H20O6"	"COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(O)=O"	"HPNSFSBZBAHARI-RUDMXATFSA-N"	"Mycophenolic acid"	"321.14001"	""	""	""	"5.327"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"9027"	"21307"	"8893"	"8661"	"7025"	"7847"	"8470"	"6503"	"7245"	"8630"	"4024"	"10096"	"7192"	"8141"	"7311"	"7220"
""	"C17H20O6"	"COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(O)=O"	"HPNSFSBZBAHARI-RUDMXATFSA-N"	"Mycophenolic acid"	"321.14001"	""	""	""	"5.62"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"37687"	"59557"	"23867"	"26943"	"17633"	"27051"	"60633"	"38987"	"74235"	"88144"	"81275"	"67267"	"45790"	"28518"	"16442"	"78440"
""	"C17H20O6"	"COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(O)=O"	"HPNSFSBZBAHARI-RUDMXATFSA-N"	"Mycophenolic acid"	"321.14734"	""	""	""	"5.576"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4358"	"56424"	"27318"	"26943"	"26133"	"26803"	"26493"	"24403"	"32729"	"31887"	"30533"	"30197"	"23456"	"22480"	"11357"	"27307"
""	"C18H28N2O3"	"CC(C)OC(O)=NC(C(C)C)C(O)=N[C@@H](C)C1=CC=C(C)C=C1"	"NWUWYYSKZYIQAE-LBAUFKAWSA-N"	"Iprovalicarb"	"321.20599"	""	""	""	"11.125"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"53016"	"70628"	"39605"	"34765"	"69850"	"26660"	"46511"	"34142"	"64326"	"61088"	"49465"	"41727"	"91855"	"65558"	"51353"	"33235"
""	"C18H28N2O3"	"CC(C)OC(O)=NC(C(C)C)C(O)=N[C@@H](C)C1=CC=C(C)C=C1"	"NWUWYYSKZYIQAE-LBAUFKAWSA-N"	"Iprovalicarb"	"321.20969"	""	""	""	"7.231"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"925616"	"8782"	"7995"	"7264"	"9663"	"18714"	"17834"	"6180"	"8362"	"15905"	"10939"	"16538"	"12877"	"9414"	"7820"	"10358"
""	"C18H28N2O3"	"CC(C)OC(O)=NC(C(C)C)C(O)=N[C@@H](C)C1=CC=C(C)C=C1"	"NWUWYYSKZYIQAE-LBAUFKAWSA-N"	"Iprovalicarb"	"321.20969"	""	""	""	"7.124"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"8848"	"254754"	"1034702"	"987890"	"712475"	"648957"	"1182736"	"821124"	"190994"	"398992"	"817539"	"338341"	"434861"	"313566"	"298379"	"169857"
""	"C18H28N2O3"	"CC(C)OC(O)=NC(C(C)C)C(O)=N[C@@H](C)C1=CC=C(C)C=C1"	"NWUWYYSKZYIQAE-LBAUFKAWSA-N"	"Iprovalicarb"	"321.21335"	""	""	""	"5.766"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4768"	"74391"	"36278"	"35485"	"35375"	"26783"	"26357"	"25274"	"31439"	"24927"	"25861"	"24267"	"23405"	"20017"	"23231"	"29622"
""	"C18H28N2O3"	"CC(C)OC(O)=NC(C(C)C)C(O)=N[C@@H](C)C1=CC=C(C)C=C1"	"NWUWYYSKZYIQAE-LBAUFKAWSA-N"	"Iprovalicarb"	"321.21335"	""	""	""	"5.132"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1680"	"20302"	"5825"	"5047"	"8211"	"6882"	"4226"	"2773"	"4853"	"5087"	"6299"	"4717"	"4443"	"4851"	"5748"	"9212"
""	"C18H28N2O3"	"CC(C)OC(O)=NC(C(C)C)C(O)=N[C@@H](C)C1=CC=C(C)C=C1"	"NWUWYYSKZYIQAE-LBAUFKAWSA-N"	"Iprovalicarb"	"321.21335"	""	""	""	"11.239"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"13845"	"37928"	"22813"	"30699"	"11344"	"38690"	"29420"	"60171"	"13407"	"51757"	"29020"	"22412"	"47440"	"28752"	"25284"	"15574"
""	"C12H19NO5S2"	"COCC(C)N(C(=O)CS(O)(=O)=O)C1=C(C)SC=C1C"	"YMYKMSAZEZQEER-UHFFFAOYNA-N"	"Dimethenamide ESA"	"322.06091"	""	""	""	"1.267"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1491"	"533"	"5821"	"4831"	"4777"	"4544"	"4221"	"3019"	"59"	"5929"	"5851"	"4144"	"2943"	"4334"	"3389"	"536"
""	"C12H19NO5S2"	"COCC(C)N(C(=O)CS(O)(=O)=O)C1=C(C)SC=C1C"	"YMYKMSAZEZQEER-UHFFFAOYNA-N"	"Dimethenamide ESA"	"322.06824"	""	""	""	"0.694"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1320"	"102"	"134"	"94"	"435"	"161"	"194"	"2367"	"127"	"2873"	"2500"	"5040"	"5997"	"8166"	"8582"	"54"
""	"C11H12Cl2N2O5"	"OCC(N=C(O)C(Cl)Cl)C(O)C1=CC=C(C=C1)N(=O)=O"	"WIIZWVCIJKGZOK-UHFFFAOYNA-N"	"Chloramphenicol"	"323.0162"	""	""	""	"5.013"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"10809"	"7873"	"413"	"740"	"4142"	"503"	"231"	"264"	"614"	"630"	"734"	"380"	"576"	"879"	"260"	"605"
""	"C11H12Cl2N2O5"	"OCC(N=C(O)C(Cl)Cl)C(O)C1=CC=C(C=C1)N(=O)=O"	"WIIZWVCIJKGZOK-UHFFFAOYNA-N"	"Chloramphenicol"	"323.0199"	""	""	""	"0.599"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4748"	"522"	"2367"	"3394"	"2324"	"2183"	"3034"	"2721"	"201"	"9066"	"4756"	"4916"	"1623"	"7362"	"5143"	"185"
""	"C19H18N2O3"	"OC(CC1=CNC2=CC=CC=C12)=NC(CC1=CC=CC=C1)C(O)=O"	"BUGQHORRADGONS-UHFFFAOYNA-N"	"Indole-3-acetyl-L-phenylalanine"	"323.11926"	""	""	""	"11.175"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"11848"	"58076"	"41902"	"59553"	"32665"	"53653"	"24863"	"49193"	"49030"	"55773"	"36213"	"34737"	"42813"	"44110"	"36381"	"19844"
""	"C19H18N2O3"	"OC(CC1=CNC2=CC=CC=C12)=NC(CC1=CC=CC=C1)C(O)=O"	"BUGQHORRADGONS-UHFFFAOYNA-N"	"Indole-3-acetyl-L-phenylalanine"	"323.12653"	""	""	""	"1.209"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2608"	"300"	"5979"	"4752"	"6969"	"5165"	"4573"	"8522"	"130"	"493"	"8"	"7138"	"9914"	"14772"	"15048"	"0"
""	"C19H18N2O3"	"OC(CC1=CNC2=CC=CC=C12)=NC(CC1=CC=CC=C1)C(O)=O"	"BUGQHORRADGONS-UHFFFAOYNA-N"	"Indole-3-acetyl-L-phenylalanine"	"323.12653"	""	""	""	"1.289"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2517"	"21"	"7116"	"2396"	"3017"	"5473"	"291"	"3248"	"6"	"2523"	"118"	"1292"	"17320"	"25876"	"10045"	"0"
""	"C19H18N2O3"	"OC(CC1=CNC2=CC=CC=C12)=NC(CC1=CC=CC=C1)C(O)=O"	"BUGQHORRADGONS-UHFFFAOYNA-N"	"Indole-3-acetyl-L-phenylalanine"	"323.14124"	""	""	""	"3.837"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"13704"	"54535"	"34646"	"23753"	"17176"	"19303"	"21701"	"27533"	"33468"	"28543"	"35800"	"28751"	"14560"	"26550"	"19066"	"18036"
""	"C19H18N2O3"	"OC(CC1=CNC2=CC=CC=C12)=NC(CC1=CC=CC=C1)C(O)=O"	"BUGQHORRADGONS-UHFFFAOYNA-N"	"Indole-3-acetyl-L-phenylalanine"	"323.14493"	""	""	""	"4.357"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"23429"	"86480"	"34900"	"45197"	"32619"	"50376"	"26814"	"39950"	"41245"	"45145"	"45152"	"53249"	"28871"	"39903"	"39545"	"44248"
""	"C19H18N2O3"	"OC(CC1=CNC2=CC=CC=C12)=NC(CC1=CC=CC=C1)C(O)=O"	"BUGQHORRADGONS-UHFFFAOYNA-N"	"Indole-3-acetyl-L-phenylalanine"	"323.14493"	""	""	""	"5.274"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"22087"	"53812"	"49157"	"47938"	"32457"	"39315"	"43278"	"38942"	"36699"	"53812"	"47287"	"47398"	"49474"	"39106"	"43640"	"27281"
""	"C19H18N2O3"	"OC(CC1=CNC2=CC=CC=C12)=NC(CC1=CC=CC=C1)C(O)=O"	"BUGQHORRADGONS-UHFFFAOYNA-N"	"Indole-3-acetyl-L-phenylalanine"	"323.14493"	""	""	""	"8.505"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"20382"	"44135"	"31829"	"79919"	"20222"	"38715"	"48416"	"32476"	"59813"	"35364"	"22097"	"39100"	"25621"	"32829"	"42501"	"13169"
""	"C19H18N2O3"	"OC(CC1=CNC2=CC=CC=C12)=NC(CC1=CC=CC=C1)C(O)=O"	"BUGQHORRADGONS-UHFFFAOYNA-N"	"Indole-3-acetyl-L-phenylalanine"	"323.14493"	""	""	""	"9.758"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"17754"	"49499"	"42619"	"42021"	"24259"	"30074"	"35088"	"24116"	"35416"	"26719"	"33920"	"40803"	"30225"	"19165"	"27752"	"47744"
""	"C19H18N2O3"	"OC(CC1=CNC2=CC=CC=C12)=NC(CC1=CC=CC=C1)C(O)=O"	"BUGQHORRADGONS-UHFFFAOYNA-N"	"Indole-3-acetyl-L-phenylalanine"	"323.14493"	""	""	""	"4.107"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3372"	"75581"	"37158"	"32959"	"24462"	"35236"	"37897"	"33193"	"48140"	"48688"	"26360"	"34306"	"32935"	"22438"	"23866"	"34434"
""	"C19H18N2O3"	"OC(CC1=CNC2=CC=CC=C12)=NC(CC1=CC=CC=C1)C(O)=O"	"BUGQHORRADGONS-UHFFFAOYNA-N"	"Indole-3-acetyl-L-phenylalanine"	"323.14493"	""	""	""	"9.114"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"21532"	"88469"	"21279"	"28614"	"29559"	"28877"	"26180"	"40197"	"33914"	"47005"	"59686"	"22630"	"52270"	"44724"	"40591"	"50697"
""	"C19H18N2O3"	"OC(CC1=CNC2=CC=CC=C12)=NC(CC1=CC=CC=C1)C(O)=O"	"BUGQHORRADGONS-UHFFFAOYNA-N"	"Indole-3-acetyl-L-phenylalanine"	"323.14859"	""	""	""	"7.092"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"9266"	"32674"	"77681"	"34169"	"67371"	"51937"	"17247"	"49015"	"76510"	"48751"	"44653"	"27507"	"27874"	"37011"	"66068"	"21006"
""	"C9H14N3O8P"	"O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(O)=O)N1C=CC(=N)N=C1O"	"IERHLVCPSMICTF-XVFCMESISA-N"	"Cytidine 5'-monophosphate"	"324.05762"	""	""	""	"0.704"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2832"	"120"	"252"	"317"	"973"	"27"	"1363"	"1979"	"0"	"4656"	"3928"	"949"	"9778"	"8970"	"3369"	"47"
""	"C9H14N3O8P"	"O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(O)=O)N1C=CC(=N)N=C1O"	"IERHLVCPSMICTF-XVFCMESISA-N"	"Cytidine 5'-monophosphate"	"324.07236"	""	""	""	"4.872"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"5263"	"12793"	"4618"	"4157"	"4788"	"5729"	"4818"	"6590"	"6014"	"5791"	"5852"	"7572"	"6174"	"4411"	"6001"	"5197"
""	"C20H21NO3"	"COC1=C(CN(C)C)C2=C(C=C1)C(=O)C(C)=C(O2)C1=CC=CC=C1"	"ZXFQRFXLFWWKLX-UHFFFAOYSA-N"	"Dimefline"	"324.14972"	""	""	""	"5.294"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"208"	"1444"	"3515"	"4530"	"4981"	"4585"	"4434"	"3255"	"333"	"2824"	"2661"	"4956"	"3631"	"4440"	"3351"	"948"
""	"C20H21NO3"	"COC1=C(CN(C)C)C2=C(C=C1)C(=O)C(C)=C(O2)C1=CC=CC=C1"	"ZXFQRFXLFWWKLX-UHFFFAOYSA-N"	"Dimefline"	"324.15018"	""	""	""	"2.521"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"17982"	"88"	"64789"	"26185"	"51278"	"98138"	"16512"	"3323"	"0"	"6192"	"17555"	"1180"	"29305"	"733"	"5204"	"0"
""	"C20H21NO3"	"COC1=C(CN(C)C)C2=C(C=C1)C(=O)C(C)=C(O2)C1=CC=CC=C1"	"ZXFQRFXLFWWKLX-UHFFFAOYSA-N"	"Dimefline"	"324.15707"	""	""	""	"6.862"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"9074"	"2229"	"800"	"985"	"1099"	"1428"	"1013"	"983"	"1125"	"1217"	"1011"	"3749"	"1763"	"968"	"1660"	"2528"
"CHEBI:77397"	"C20H21FN2O"	"CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1"	"WSEQXVZVJXJVFP-UHFFFAOYNA-N"	"Citalopram"	"325.15607"	""	""	""	"3.643"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"8222"	"69103"	"23908"	"17763"	"15550"	"20896"	"15024"	"15718"	"27392"	"17320"	"21086"	"20640"	"17118"	"18697"	"14312"	"24741"
"CHEBI:77397"	"C20H21FN2O"	"CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1"	"WSEQXVZVJXJVFP-UHFFFAOYNA-N"	"Citalopram"	"325.15607"	""	""	""	"3.59"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"7646"	"43799"	"27542"	"20999"	"13901"	"30346"	"28689"	"21680"	"6328"	"26132"	"28059"	"29039"	"21638"	"24166"	"25072"	"19162"
"CHEBI:77397"	"C20H21FN2O"	"CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1"	"WSEQXVZVJXJVFP-UHFFFAOYNA-N"	"Citalopram"	"325.15607"	""	""	""	"5.053"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"7753"	"77093"	"51925"	"45026"	"51142"	"40786"	"43358"	"46824"	"48888"	"45552"	"42481"	"41701"	"42116"	"33571"	"39290"	"40329"
"CHEBI:77397"	"C20H21FN2O"	"CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1"	"WSEQXVZVJXJVFP-UHFFFAOYNA-N"	"Citalopram"	"325.15976"	""	""	""	"9.273"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"30750"	"31337"	"43418"	"51570"	"49652"	"34894"	"59275"	"26478"	"74927"	"17719"	"30573"	"70279"	"45953"	"29502"	"23641"	"15830"
"CHEBI:77397"	"C20H21FN2O"	"CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1"	"WSEQXVZVJXJVFP-UHFFFAOYNA-N"	"Citalopram"	"325.15976"	""	""	""	"9.083"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"25098"	"31939"	"48373"	"34343"	"44014"	"47650"	"36896"	"32351"	"21587"	"36238"	"59889"	"25694"	"61793"	"46733"	"47582"	"54143"
"CHEBI:77397"	"C20H21FN2O"	"CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1"	"WSEQXVZVJXJVFP-UHFFFAOYNA-N"	"Citalopram"	"325.15976"	""	""	""	"7.369"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"24724"	"69581"	"132381"	"97451"	"93353"	"49549"	"47105"	"58695"	"83117"	"50501"	"63071"	"78087"	"43412"	"56133"	"59751"	"45564"
"CHEBI:77397"	"C20H21FN2O"	"CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1"	"WSEQXVZVJXJVFP-UHFFFAOYNA-N"	"Citalopram"	"325.16345"	""	""	""	"5.136"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"63381"	"212889"	"113144"	"97103"	"107091"	"119695"	"111670"	"107241"	"114677"	"114156"	"111438"	"113612"	"105173"	"101837"	"108765"	"89932"
"CHEBI:77397"	"C20H21FN2O"	"CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1"	"WSEQXVZVJXJVFP-UHFFFAOYNA-N"	"Citalopram"	"325.16345"	""	""	""	"5.249"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"78771"	"239792"	"116220"	"131881"	"112095"	"153216"	"127832"	"123438"	"121446"	"140883"	"148733"	"139884"	"104797"	"142047"	"127245"	"126232"
"CHEBI:77397"	"C20H21FN2O"	"CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1"	"WSEQXVZVJXJVFP-UHFFFAOYNA-N"	"Citalopram"	"325.16345"	""	""	""	"11.248"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"34363"	"36065"	"44504"	"41350"	"24878"	"62105"	"54385"	"66286"	"40717"	"60552"	"56565"	"39402"	"48725"	"36311"	"56897"	"53256"
"CHEBI:77397"	"C20H21FN2O"	"CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1"	"WSEQXVZVJXJVFP-UHFFFAOYNA-N"	"Citalopram"	"325.16345"	""	""	""	"9.745"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"30347"	"32431"	"82048"	"43709"	"49570"	"38190"	"29565"	"32398"	"59958"	"32896"	"26038"	"45120"	"43361"	"37130"	"22035"	"34680"
"CHEBI:77397"	"C20H21FN2O"	"CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1"	"WSEQXVZVJXJVFP-UHFFFAOYNA-N"	"Citalopram"	"325.17081"	""	""	""	"10.388"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"23545"	"35848"	"54009"	"24124"	"24601"	"15951"	"10281"	"18593"	"19672"	"25076"	"19144"	"15766"	"15954"	"24601"	"37671"	"26895"
