tx_id	ensgene	symbol
YCR075W-A	YCR075W-A	YCR075W-A
YCR076C	YCR076C	FUB1
YCR077C	YCR077C	PAT1
YCR079W	YCR079W	PTC6
YCR081W	YCR081W	SRB8
YCR081C-A	YCR081C-A	YCR081C-A
YCR082W	YCR082W	AHC2
YCR083W	YCR083W	TRX3
YCR084C	YCR084C	TUP1
YCR085W	YCR085W	YCR085W
YCR086W	YCR086W	CSM1
YCR087W	YCR087W	YCR087W
YCR087C-A	YCR087C-A	YCR087C-A
YCR088W	YCR088W	ABP1
YCR089W	YCR089W	FIG2
YCR090C	YCR090C	YCR090C
YCR091W	YCR091W	KIN82
YCR092C	YCR092C	MSH3
YCR093W	YCR093W	CDC39
YCR094W	YCR094W	CDC50
YCR095C	YCR095C	OCA4
YCR095W-A	YCR095W-A	YCR095W-A
YCR096C	YCR096C	HMRA2
YCR097W	YCR097W	HMRA1
YCR097W-A	YCR097W-A	YCR097W-A
tT(AGU)C	tT(AGU)C	tT(AGU)C
YCR098C	YCR098C	GIT1
YCR099C	YCR099C	YCR099C
YCR100C	YCR100C	YCR100C
YCR101C	YCR101C	YCR101C
YCR102C	YCR102C	YCR102C
YCR102W-A	YCR102W-A	YCR102W-A
YCR104W	YCR104W	PAU3
YCR105W	YCR105W	ADH7
YCR106W	YCR106W	RDS1
YCR107W	YCR107W	AAD3
YCR108C	YCR108C	YCR108C
YDL248W	YDL248W	COS7
YDL247W-A	YDL247W-A	YDL247W-A
YDL247W	YDL247W	MPH2
YDL246C	YDL246C	SOR2
YDL245C	YDL245C	HXT15
YDL244W	YDL244W	THI13
YDL243C	YDL243C	AAD4
YDL242W	YDL242W	YDL242W
YDL241W	YDL241W	YDL241W
YDL240C-A	YDL240C-A	YDL240C-A
YDL240W	YDL240W	LRG1
YDL239C	YDL239C	ADY3
YDL238C	YDL238C	GUD1
YDL237W	YDL237W	AIM6
YDL236W	YDL236W	PHO13
YDL235C	YDL235C	YPD1
YDL234C	YDL234C	GYP7
YDL233W	YDL233W	MFG1
YDL232W	YDL232W	OST4
YDL231C	YDL231C	BRE4
YDL230W	YDL230W	PTP1
YDL229W	YDL229W	SSB1
YDL228C	YDL228C	YDL228C
YDL227C	YDL227C	HO
YDL226C	YDL226C	GCS1
YDL225W	YDL225W	SHS1
YDL224C	YDL224C	WHI4
YDL223C	YDL223C	HBT1
YDL222C	YDL222C	FMP45
YDL221W	YDL221W	YDL221W
YDL220C	YDL220C	CDC13
YDL219W	YDL219W	DTD1
YDL218W	YDL218W	YDL218W
YDL217C	YDL217C	TIM22
YDL216C	YDL216C	RRI1
YDL215C	YDL215C	GDH2
YDL214C	YDL214C	PRR2
YDL213C	YDL213C	NOP6
YDL212W	YDL212W	SHR3
YDL211C	YDL211C	YDL211C
tG(GCC)D1	tG(GCC)D1	tG(GCC)D1
YDL210W	YDL210W	UGA4
YDL209C	YDL209C	CWC2
YDL208W	YDL208W	NHP2
YDL207W	YDL207W	GLE1
YDL206W	YDL206W	YDL206W
YDL205C	YDL205C	HEM3
YDL204W	YDL204W	RTN2
YDL203C	YDL203C	ACK1
YDL202W	YDL202W	MRPL11
YDL201W	YDL201W	TRM8
YDL200C	YDL200C	MGT1
YDL199C	YDL199C	YDL199C
YDL198C	YDL198C	GGC1
YDL197C	YDL197C	ASF2
YDL196W	YDL196W	YDL196W
YDL195W	YDL195W	SEC31
YDL194W	YDL194W	SNF3
YDL193W	YDL193W	NUS1
YDL192W	YDL192W	ARF1
YDL191W	YDL191W	RPL35A
YDL190C	YDL190C	UFD2
YDL189W	YDL189W	RBS1
YDL188C	YDL188C	PPH22
YDL187C	YDL187C	YDL187C
YDL186W	YDL186W	YDL186W
YDL185C-A	YDL185C-A	YDL185C-A
YDL185W	YDL185W	VMA1
YDL184C	YDL184C	RPL41A
YDL183C	YDL183C	YDL183C
YDL182W	YDL182W	LYS20
YDL181W	YDL181W	INH1
YDL180W	YDL180W	YDL180W
YDL179W	YDL179W	PCL9
YDL178W	YDL178W	DLD2
YDL177C	YDL177C	YDL177C
YDL176W	YDL176W	YDL176W
YDL175C	YDL175C	AIR2
YDL174C	YDL174C	DLD1
YDL173W	YDL173W	PAR32
YDL172C	YDL172C	YDL172C
YDL171C	YDL171C	GLT1
YDL170W	YDL170W	UGA3
YDL169C	YDL169C	UGX2
YDL168W	YDL168W	SFA1
YDL167C	YDL167C	NRP1
YDL166C	YDL166C	FAP7
YDL165W	YDL165W	CDC36
YDL164C	YDL164C	CDC9
YDL163W	YDL163W	YDL163W
YDL162C	YDL162C	YDL162C
YDL161W	YDL161W	ENT1
YDL160C-A	YDL160C-A	MHF2
YDL160C	YDL160C	DHH1
YDL159W-A	YDL159W-A	YDL159W-A
YDL159W	YDL159W	STE7
YDL159C-B	YDL159C-B	YDL159C-B
YDL158C	YDL158C	YDL158C
YDL157C	YDL157C	YDL157C
YDL156W	YDL156W	CMR1
YDL155W	YDL155W	CLB3
YDL154W	YDL154W	MSH5
YDL153C	YDL153C	SAS10
YDL152W	YDL152W	YDL152W
YDL151C	YDL151C	BUD30
YDL150W	YDL150W	RPC53
YDL149W	YDL149W	ATG9
YDL148C	YDL148C	NOP14
YDL147W	YDL147W	RPN5
YDL146W	YDL146W	LDB17
YDL145C	YDL145C	COP1
YDL144C	YDL144C	YDL144C
YDL143W	YDL143W	CCT4
YDL142C	YDL142C	CRD1
YDL141W	YDL141W	BPL1
YDL140C	YDL140C	RPO21
YDL139C	YDL139C	SCM3
YDL138W	YDL138W	RGT2
YDL137W	YDL137W	ARF2
YDL136W	YDL136W	RPL35B
YDL135C	YDL135C	RDI1
YDL134C	YDL134C	PPH21
YDL133C-A	YDL133C-A	RPL41B
YDL133W	YDL133W	SRF1
YDL132W	YDL132W	CDC53
YDL131W	YDL131W	LYS21
YDL130W-A	YDL130W-A	STF1
YDL130W	YDL130W	RPP1B
YDL129W	YDL129W	YDL129W
YDL128W	YDL128W	VCX1
YDL127W	YDL127W	PCL2
YDL126C	YDL126C	CDC48
YDL125C	YDL125C	HNT1
YDL124W	YDL124W	YDL124W
YDL123W	YDL123W	SNA4
YDL122W	YDL122W	UBP1
YDL121C	YDL121C	YDL121C
YDL120W	YDL120W	YFH1
YDL119C	YDL119C	YDL119C
YDL118W	YDL118W	YDL118W
YDL117W	YDL117W	CYK3
YDL116W	YDL116W	NUP84
YDL115C	YDL115C	IWR1
YDL114W-A	YDL114W-A	YDL114W-A
YDL114W	YDL114W	YDL114W
YDL113C	YDL113C	ATG20
YDL112W	YDL112W	TRM3
YDL111C	YDL111C	RRP42
YDL110C	YDL110C	TMA17
YDL109C	YDL109C	YDL109C
YDL108W	YDL108W	KIN28
YDL107W	YDL107W	MSS2
YDL106C	YDL106C	PHO2
YDL105W	YDL105W	NSE4
YDL104C	YDL104C	QRI7
YDL103C	YDL103C	QRI1
YDL102W	YDL102W	POL3
YDL101C	YDL101C	DUN1
YDL100C	YDL100C	GET3
YDL099W	YDL099W	BUG1
YDL098C	YDL098C	SNU23
YDL097C	YDL097C	RPN6
YDL096C	YDL096C	OPI6
YDL095W	YDL095W	PMT1
YDL094C	YDL094C	YDL094C
YDL093W	YDL093W	PMT5
YDL092W	YDL092W	SRP14
YDL091C	YDL091C	UBX3
YDL090C	YDL090C	RAM1
YDL089W	YDL089W	NUR1
YDL088C	YDL088C	ASM4
YDL087C	YDL087C	LUC7
YDL086W	YDL086W	YDL086W
YDL086C-A	YDL086C-A	YDL086C-A
YDL085C-A	YDL085C-A	YDL085C-A
YDL085W	YDL085W	NDE2
YDL084W	YDL084W	SUB2
YDL083C	YDL083C	RPS16B
YDL082W	YDL082W	RPL13A
YDL081C	YDL081C	RPP1A
YDL080C	YDL080C	THI3
YDL079C	YDL079C	MRK1
YDL078C	YDL078C	MDH3
YDL077C	YDL077C	VAM6
YDL076C	YDL076C	RXT3
YDL075W	YDL075W	RPL31A
snR63	snR63	snR63
YDL074C	YDL074C	BRE1
YDL073W	YDL073W	YDL073W
YDL072C	YDL072C	YET3
YDL071C	YDL071C	YDL071C
YDL070W	YDL070W	BDF2
YDL069C	YDL069C	CBS1
YDL068W	YDL068W	YDL068W
YDL067C	YDL067C	COX9
YDL066W	YDL066W	IDP1
YDL065C	YDL065C	PEX19
YDL064W	YDL064W	UBC9
YDL063C	YDL063C	SYO1
YDL062W	YDL062W	YDL062W
YDL061C	YDL061C	RPS29B
YDL060W	YDL060W	TSR1
YDL059C	YDL059C	RAD59
YDL058W	YDL058W	USO1
YDL057W	YDL057W	YDL057W
YDL056W	YDL056W	MBP1
YDL055C	YDL055C	PSA1
tK(UUU)D	tK(UUU)D	tK(UUU)D
YDL054C	YDL054C	MCH1
YDL053C	YDL053C	PBP4
YDL052C	YDL052C	SLC1
YDL051W	YDL051W	LHP1
YDL050C	YDL050C	YDL050C
YDL049C	YDL049C	KNH1
YDL048C	YDL048C	STP4
YDL047W	YDL047W	SIT4
YDL046W	YDL046W	NPC2
YDL045W-A	YDL045W-A	MRP10
YDL045C	YDL045C	FAD1
YDL044C	YDL044C	MTF2
YDL043C	YDL043C	PRP11
YDL042C	YDL042C	SIR2
YDL041W	YDL041W	YDL041W
YDL040C	YDL040C	NAT1
YDL039C	YDL039C	PRM7
YDL037C	YDL037C	BSC1
YDL036C	YDL036C	PUS9
YDL035C	YDL035C	GPR1
YDL034W	YDL034W	YDL034W
YDL033C	YDL033C	SLM3
YDL032W	YDL032W	YDL032W
YDL031W	YDL031W	DBP10
YDL030W	YDL030W	PRP9
YDL029W	YDL029W	ARP2
YDL028C	YDL028C	MPS1
YDL027C	YDL027C	YDL027C
YDL026W	YDL026W	YDL026W
YDL025C	YDL025C	RTK1
YDL025W-A	YDL025W-A	YDL025W-A
YDL024C	YDL024C	DIA3
YDL022C-A	YDL022C-A	YDL022C-A
tA(AGC)D	tA(AGC)D	tA(AGC)D
YDL023C	YDL023C	YDL023C
YDL022W	YDL022W	GPD1
YDL021W	YDL021W	GPM2
YDL020C	YDL020C	RPN4
YDL019C	YDL019C	OSH2
YDL018C	YDL018C	ERP3
YDL017W	YDL017W	CDC7
YDL016C	YDL016C	YDL016C
YDL015C	YDL015C	TSC13
YDL014W	YDL014W	NOP1
YDL013W	YDL013W	SLX5
YDL012C	YDL012C	YDL012C
YDL011C	YDL011C	YDL011C
YDL010W	YDL010W	GRX6
YDL009C	YDL009C	YDL009C
YDL008W	YDL008W	APC11
tT(AGU)D	tT(AGU)D	tT(AGU)D
YDL007C-A	YDL007C-A	YDL007C-A
tS(AGA)D1	tS(AGA)D1	tS(AGA)D1
YDL007W	YDL007W	RPT2
YDL006W	YDL006W	PTC1
YDL005C	YDL005C	MED2
YDL004W	YDL004W	ATP16
YDL003W	YDL003W	MCD1
YDL002C	YDL002C	NHP10
YDL001W	YDL001W	RMD1
YDR001C	YDR001C	NTH1
YDR002W	YDR002W	YRB1
YDR003W	YDR003W	RCR2
YDR003W-A	YDR003W-A	YDR003W-A
YDR004W	YDR004W	RAD57
YDR005C	YDR005C	MAF1
YDR006C	YDR006C	SOK1
YDR007W	YDR007W	TRP1
YDR008C	YDR008C	YDR008C
YDR009W	YDR009W	GAL3
YDR010C	YDR010C	YDR010C
YDR011W	YDR011W	SNQ2
YDR012W	YDR012W	RPL4B
YDR013W	YDR013W	PSF1
YDR014W	YDR014W	RAD61
YDR014W-A	YDR014W-A	HED1
YDR015C	YDR015C	YDR015C
YDR016C	YDR016C	DAD1
YDR017C	YDR017C	KCS1
YDR018C	YDR018C	YDR018C
YDR019C	YDR019C	GCV1
YDR020C	YDR020C	DAS2
YDR021W	YDR021W	FAL1
YDR022C	YDR022C	ATG31
tV(UAC)D	tV(UAC)D	tV(UAC)D
YDR023W	YDR023W	SES1
YDR024W	YDR024W	FYV1
YDR025W	YDR025W	RPS11A
YDR026C	YDR026C	NSI1
YDR027C	YDR027C	VPS54
YDR028C	YDR028C	REG1
YDR029W	YDR029W	YDR029W
YDR030C	YDR030C	RAD28
YDR031W	YDR031W	MIX14
YDR032C	YDR032C	PST2
YDR033W	YDR033W	MRH1
YDR034C	YDR034C	LYS14
YDR034C-D	YDR034C-D	YDR034C-D
YDR034C-C	YDR034C-C	YDR034C-C
tL(UAA)D	tL(UAA)D	tL(UAA)D
YDR034C-A	YDR034C-A	YDR034C-A
tQ(UUG)D1	tQ(UUG)D1	tQ(UUG)D1
YDR034W-B	YDR034W-B	YDR034W-B
YDR035W	YDR035W	ARO3
YDR036C	YDR036C	EHD3
YDR037W	YDR037W	KRS1
YDR038C	YDR038C	ENA5
YDR039C	YDR039C	ENA2
YDR040C	YDR040C	ENA1
YDR041W	YDR041W	RSM10
YDR042C	YDR042C	YDR042C
snR47	snR47	snR47
YDR043C	YDR043C	NRG1
YDR044W	YDR044W	HEM13
YDR045C	YDR045C	RPC11
YDR046C	YDR046C	BAP3
YDR047W	YDR047W	HEM12
YDR048C	YDR048C	YDR048C
YDR049W	YDR049W	VMS1
YDR050C	YDR050C	TPI1
YDR051C	YDR051C	DET1
YDR052C	YDR052C	DBF4
YDR053W	YDR053W	YDR053W
YDR054C	YDR054C	CDC34
YDR055W	YDR055W	PST1
YDR056C	YDR056C	YDR056C
YDR057W	YDR057W	YOS9
YDR058C	YDR058C	TGL2
tR(UCU)D	tR(UCU)D	tR(UCU)D
tD(GUC)D	tD(GUC)D	tD(GUC)D
YDR059C	YDR059C	UBC5
YDR060W	YDR060W	MAK21
YDR061W	YDR061W	YDR061W
YDR062W	YDR062W	LCB2
YDR063W	YDR063W	AIM7
YDR064W	YDR064W	RPS13
YDR065W	YDR065W	RRG1
YDR066C	YDR066C	RTR2
YDR067C	YDR067C	OCA6
YDR068W	YDR068W	DOS2
YDR069C	YDR069C	DOA4
YDR070C	YDR070C	FMP16
YDR071C	YDR071C	PAA1
YDR072C	YDR072C	IPT1
YDR073W	YDR073W	SNF11
YDR074W	YDR074W	TPS2
YDR075W	YDR075W	PPH3
YDR076W	YDR076W	RAD55
YDR077W	YDR077W	SED1
YDR078C	YDR078C	SHU2
YDR079W	YDR079W	PET100
YDR079C-A	YDR079C-A	TFB5
YDR080W	YDR080W	VPS41
YDR081C	YDR081C	PDC2
YDR082W	YDR082W	STN1
YDR083W	YDR083W	RRP8
YDR084C	YDR084C	TVP23
YDR085C	YDR085C	AFR1
YDR086C	YDR086C	SSS1
YDR087C	YDR087C	RRP1
YDR088C	YDR088C	SLU7
tR(ACG)D	tR(ACG)D	tR(ACG)D
YDR089W	YDR089W	YDR089W
YDR090C	YDR090C	YDR090C
YDR091C	YDR091C	RLI1
YDR092W	YDR092W	UBC13
YDR093W	YDR093W	DNF2
YDR094W	YDR094W	YDR094W
YDR095C	YDR095C	YDR095C
YDR096W	YDR096W	GIS1
YDR097C	YDR097C	MSH6
YDR098C	YDR098C	GRX3
tQ(UUG)D2	tQ(UUG)D2	tQ(UUG)D2
YDR098C-B	YDR098C-B	YDR098C-B
YDR098C-A	YDR098C-A	YDR098C-A
YDR099W	YDR099W	BMH2
YDR100W	YDR100W	TVP15
YDR101C	YDR101C	ARX1
YDR102C	YDR102C	YDR102C
YDR103W	YDR103W	STE5
YDR104C	YDR104C	SPO71
YDR105C	YDR105C	TMS1
YDR106W	YDR106W	ARP10
tI(AAU)D	tI(AAU)D	tI(AAU)D
YDR107C	YDR107C	TMN2
YDR108W	YDR108W	TRS85
YDR109C	YDR109C	YDR109C
YDR110W	YDR110W	FOB1
YDR111C	YDR111C	ALT2
YDR112W	YDR112W	IRC2
YDR113C	YDR113C	PDS1
YDR114C	YDR114C	YDR114C
YDR115W	YDR115W	YDR115W
YDR116C	YDR116C	MRPL1
YDR117C	YDR117C	TMA64
YDR118W	YDR118W	APC4
YDR118W-A	YDR118W-A	YDR118W-A
YDR119W	YDR119W	VBA4
YDR119W-A	YDR119W-A	COX26
YDR120C	YDR120C	TRM1
YDR121W	YDR121W	DPB4
YDR122W	YDR122W	KIN1
YDR123C	YDR123C	INO2
YDR124W	YDR124W	YDR124W
YDR125C	YDR125C	ECM18
YDR126W	YDR126W	SWF1
YDR127W	YDR127W	ARO1
YDR128W	YDR128W	MTC5
YDR129C	YDR129C	SAC6
YDR130C	YDR130C	FIN1
YDR131C	YDR131C	YDR131C
YDR132C	YDR132C	YDR132C
YDR133C	YDR133C	YDR133C
YDR134C	YDR134C	YDR134C
YDR135C	YDR135C	YCF1
YDR136C	YDR136C	VPS61
YDR137W	YDR137W	RGP1
YDR138W	YDR138W	HPR1
YDR139C	YDR139C	RUB1
YDR140W	YDR140W	MTQ2
YDR141C	YDR141C	DOP1
YDR142C	YDR142C	PEX7
YDR143C	YDR143C	SAN1
YDR144C	YDR144C	MKC7
YDR145W	YDR145W	TAF12
YDR146C	YDR146C	SWI5
YDR147W	YDR147W	EKI1
YDR148C	YDR148C	KGD2
YDR149C	YDR149C	YDR149C
YDR150W	YDR150W	NUM1
YDR151C	YDR151C	CTH1
YDR152W	YDR152W	GIR2
YDR153C	YDR153C	ENT5
YDR154C	YDR154C	YDR154C
YDR155C	YDR155C	CPR1
YDR156W	YDR156W	RPA14
YDR157W	YDR157W	YDR157W
YDR158W	YDR158W	HOM2
YDR159W	YDR159W	SAC3
YDR160W	YDR160W	SSY1
YDR161W	YDR161W	YDR161W
YDR162C	YDR162C	NBP2
YDR163W	YDR163W	CWC15
YDR164C	YDR164C	SEC1
YDR165W	YDR165W	TRM82
YDR166C	YDR166C	SEC5
YDR167W	YDR167W	TAF10
YDR168W	YDR168W	CDC37
YDR169C	YDR169C	STB3
YDR169C-A	YDR169C-A	YDR169C-A
YDR170C	YDR170C	SEC7
tQ(UUG)D3	tQ(UUG)D3	tQ(UUG)D3
YDR170W-A	YDR170W-A	YDR170W-A
YDR171W	YDR171W	HSP42
YDR172W	YDR172W	SUP35
YDR173C	YDR173C	ARG82
YDR174W	YDR174W	HMO1
YDR175C	YDR175C	RSM24
YDR176W	YDR176W	NGG1
YDR177W	YDR177W	UBC1
YDR178W	YDR178W	SDH4
YDR179C	YDR179C	CSN9
YDR179W-A	YDR179W-A	YDR179W-A
YDR180W	YDR180W	SCC2
YDR181C	YDR181C	SAS4
YDR182W	YDR182W	CDC1
YDR182W-A	YDR182W-A	YDR182W-A
YDR183W	YDR183W	PLP1
YDR183C-A	YDR183C-A	YDR183C-A
YDR184C	YDR184C	ATC1
YDR185C	YDR185C	UPS3
YDR186C	YDR186C	YDR186C
YDR187C	YDR187C	YDR187C
YDR188W	YDR188W	CCT6
YDR189W	YDR189W	SLY1
YDR190C	YDR190C	RVB1
YDR191W	YDR191W	HST4
YDR192C	YDR192C	NUP42
YDR193W	YDR193W	YDR193W
YDR194C	YDR194C	MSS116
YDR194W-A	YDR194W-A	YDR194W-A
YDR195W	YDR195W	REF2
YDR196C	YDR196C	CAB5
YDR197W	YDR197W	CBS2
YDR198C	YDR198C	RKM2
YDR199W	YDR199W	YDR199W
YDR200C	YDR200C	VPS64
YDR201W	YDR201W	SPC19
YDR202C	YDR202C	RAV2
YDR203W	YDR203W	YDR203W
YDR204W	YDR204W	COQ4
YDR205W	YDR205W	MSC2
YDR206W	YDR206W	EBS1
YDR207C	YDR207C	UME6
YDR208W	YDR208W	MSS4
YDR209C	YDR209C	YDR209C
YDR210W	YDR210W	YDR210W
YDR210W-B	YDR210W-B	YDR210W-B
YDR210W-A	YDR210W-A	YDR210W-A
YDR210C-D	YDR210C-D	YDR210C-D
YDR210C-C	YDR210C-C	YDR210C-C
tI(UAU)D	tI(UAU)D	tI(UAU)D
YDR211W	YDR211W	GCD6
YDR212W	YDR212W	TCP1
YDR213W	YDR213W	UPC2
YDR214W	YDR214W	AHA1
YDR215C	YDR215C	YDR215C
YDR216W	YDR216W	ADR1
YDR217C	YDR217C	RAD9
YDR218C	YDR218C	SPR28
YDR219C	YDR219C	MFB1
YDR220C	YDR220C	YDR220C
YDR221W	YDR221W	GTB1
YDR222W	YDR222W	YDR222W
YDR223W	YDR223W	CRF1
YDR224C	YDR224C	HTB1
YDR225W	YDR225W	HTA1
YDR226W	YDR226W	ADK1
YDR227W	YDR227W	SIR4
YDR228C	YDR228C	PCF11
YDR229W	YDR229W	IVY1
YDR230W	YDR230W	YDR230W
YDR231C	YDR231C	COX20
YDR232W	YDR232W	HEM1
YDR233C	YDR233C	RTN1
YDR234W	YDR234W	LYS4
YDR235W	YDR235W	PRP42
YDR236C	YDR236C	FMN1
YDR237W	YDR237W	MRPL7
YDR238C	YDR238C	SEC26
YDR239C	YDR239C	YDR239C
YDR240C	YDR240C	SNU56
YDR241W	YDR241W	BUD26
tY(GUA)D	tY(GUA)D	SUP2
YDR242W	YDR242W	AMD2
YDR243C	YDR243C	PRP28
YDR244W	YDR244W	PEX5
YDR245W	YDR245W	MNN10
YDR246W	YDR246W	TRS23
YDR246W-A	YDR246W-A	YDR246W-A
YDR247W	YDR247W	VHS1
YDR248C	YDR248C	YDR248C
YDR249C	YDR249C	YDR249C
YDR250C	YDR250C	YDR250C
YDR251W	YDR251W	PAM1
YDR252W	YDR252W	BTT1
YDR253C	YDR253C	MET32
YDR254W	YDR254W	CHL4
YDR255C	YDR255C	RMD5
YDR256C	YDR256C	CTA1
YDR257C	YDR257C	RKM4
YDR258C	YDR258C	HSP78
YDR259C	YDR259C	YAP6
YDR260C	YDR260C	SWM1
YDR261C	YDR261C	EXG2
tS(AGA)D2	tS(AGA)D2	tS(AGA)D2
YDR261W-B	YDR261W-B	YDR261W-B
YDR261W-A	YDR261W-A	YDR261W-A
YDR261C-D	YDR261C-D	YDR261C-D
YDR261C-C	YDR261C-C	YDR261C-C
tG(GCC)D2	tG(GCC)D2	tG(GCC)D2
YDR262W	YDR262W	YDR262W
YDR263C	YDR263C	DIN7
YDR264C	YDR264C	AKR1
YDR265W	YDR265W	PEX10
YDR266C	YDR266C	HEL2
YDR267C	YDR267C	CIA1
YDR268W	YDR268W	MSW1
YDR269C	YDR269C	YDR269C
YDR270W	YDR270W	CCC2
YDR271C	YDR271C	YDR271C
YDR272W	YDR272W	GLO2
YDR273W	YDR273W	DON1
YDR274C	YDR274C	YDR274C
YDR275W	YDR275W	BSC2
YDR276C	YDR276C	PMP3
YDR277C	YDR277C	MTH1
YDR278C	YDR278C	YDR278C
tE(CUC)D	tE(CUC)D	tE(CUC)D
YDR279W	YDR279W	RNH202
YDR280W	YDR280W	RRP45
YDR281C	YDR281C	PHM6
YDR282C	YDR282C	YDR282C
YDR283C	YDR283C	GCN2
YDR284C	YDR284C	DPP1
YDR285W	YDR285W	ZIP1
YDR286C	YDR286C	YDR286C
YDR287W	YDR287W	INM2
YDR288W	YDR288W	NSE3
YDR289C	YDR289C	RTT103
YDR290W	YDR290W	YDR290W
YDR291W	YDR291W	HRQ1
YDR292C	YDR292C	SRP101
YDR293C	YDR293C	SSD1
YDR294C	YDR294C	DPL1
YDR295C	YDR295C	HDA2
YDR296W	YDR296W	MHR1
YDR297W	YDR297W	SUR2
YDR298C	YDR298C	ATP5
YDR299W	YDR299W	BFR2
YDR300C	YDR300C	PRO1
YDR301W	YDR301W	CFT1
YDR302W	YDR302W	GPI11
YDR303C	YDR303C	RSC3
YDR304C	YDR304C	CPR5
YDR305C	YDR305C	HNT2
YDR306C	YDR306C	YDR306C
tV(CAC)D	tV(CAC)D	tV(CAC)D
YDR307W	YDR307W	PMT7
YDR308C	YDR308C	SRB7
YDR309C	YDR309C	GIC2
YDR310C	YDR310C	SUM1
YDR311W	YDR311W	TFB1
YDR312W	YDR312W	SSF2
YDR313C	YDR313C	PIB1
YDR314C	YDR314C	RAD34
YDR315C	YDR315C	IPK1
YDR316W	YDR316W	OMS1
tF(GAA)D	tF(GAA)D	tF(GAA)D
YDR316W-B	YDR316W-B	YDR316W-B
YDR316W-A	YDR316W-A	YDR316W-A
YDR317W	YDR317W	HIM1
YDR318W	YDR318W	MCM21
YDR319C	YDR319C	YFT2
YDR320C	YDR320C	SWA2
YDR320C-A	YDR320C-A	DAD4
YDR320W-B	YDR320W-B	YDR320W-B
YDR321W	YDR321W	ASP1
YDR322W	YDR322W	MRPL35
YDR322C-A	YDR322C-A	TIM11
YDR323C	YDR323C	PEP7
YDR324C	YDR324C	UTP4
YDR325W	YDR325W	YCG1
YDR326C	YDR326C	YSP2
YDR327W	YDR327W	YDR327W
YDR328C	YDR328C	SKP1
YDR329C	YDR329C	PEX3
YDR330W	YDR330W	UBX5
YDR331W	YDR331W	GPI8
YDR332W	YDR332W	IRC3
YDR333C	YDR333C	RQC1
YDR334W	YDR334W	SWR1
YDR335W	YDR335W	MSN5
YDR336W	YDR336W	YDR336W
YDR337W	YDR337W	MRPS28
YDR338C	YDR338C	YDR338C
YDR339C	YDR339C	FCF1
tX(XXX)D	tX(XXX)D	tX(XXX)D
YDR340W	YDR340W	YDR340W
YDR341C	YDR341C	YDR341C
YDR342C	YDR342C	HXT7
YDR343C	YDR343C	HXT6
YDR344C	YDR344C	YDR344C
YDR345C	YDR345C	HXT3
YDR346C	YDR346C	SVF1
YDR347W	YDR347W	MRP1
YDR348C	YDR348C	PAL1
YDR349C	YDR349C	YPS7
tM(CAU)D	tM(CAU)D	EMT1
YDR350C	YDR350C	ATP22
YDR351W	YDR351W	SBE2
YDR352W	YDR352W	YPQ2
YDR353W	YDR353W	TRR1
YDR354W	YDR354W	TRP4
YDR354C-A	YDR354C-A	YDR354C-A
YDR355C	YDR355C	YDR355C
YDR356W	YDR356W	SPC110
YDR357C	YDR357C	CNL1
YDR358W	YDR358W	GGA1
YDR359C	YDR359C	EAF1
YDR360W	YDR360W	OPI7
YDR361C	YDR361C	BCP1
YDR362C	YDR362C	TFC6
YDR363W	YDR363W	ESC2
tK(CUU)D1	tK(CUU)D1	tK(CUU)D1
YDR363W-A	YDR363W-A	SEM1
YDR364C	YDR364C	CDC40
YDR365C	YDR365C	ESF1
YDR365W-B	YDR365W-B	YDR365W-B
YDR365W-A	YDR365W-A	YDR365W-A
YDR366C	YDR366C	YDR366C
YDR367W	YDR367W	KEI1
YDR368W	YDR368W	YPR1
YDR369C	YDR369C	XRS2
YDR370C	YDR370C	DXO1
YDR371W	YDR371W	CTS2
YDR371C-A	YDR371C-A	YDR371C-A
YDR372C	YDR372C	VPS74
YDR373W	YDR373W	FRQ1
YDR374C	YDR374C	PHO92
YDR374W-A	YDR374W-A	WIP1
YDR375C	YDR375C	BCS1
YDR376W	YDR376W	ARH1
YDR377W	YDR377W	ATP17
YDR378C	YDR378C	LSM6
YDR379W	YDR379W	RGA2
YDR379C-A	YDR379C-A	SDH6
YDR380W	YDR380W	ARO10
YDR381W	YDR381W	YRA1
YDR381C-A	YDR381C-A	YDR381C-A
YDR382W	YDR382W	RPP2B
YDR383C	YDR383C	NKP1
YDR384C	YDR384C	ATO3
YDR385W	YDR385W	EFT2
YDR386W	YDR386W	MUS81
YDR387C	YDR387C	YDR387C
YDR388W	YDR388W	RVS167
YDR389W	YDR389W	SAC7
YDR390C	YDR390C	UBA2
tG(CCC)D	tG(CCC)D	SUF3
YDR391C	YDR391C	YDR391C
YDR392W	YDR392W	SPT3
YDR393W	YDR393W	SHE9
YDR394W	YDR394W	RPT3
YDR395W	YDR395W	SXM1
YDR396W	YDR396W	YDR396W
YDR397C	YDR397C	NCB2
YDR398W	YDR398W	UTP5
YDR399W	YDR399W	HPT1
YDR400W	YDR400W	URH1
YDR401W	YDR401W	YDR401W
YDR402C	YDR402C	DIT2
YDR403W	YDR403W	DIT1
YDR404C	YDR404C	RPB7
YDR405W	YDR405W	MRP20
YDR406W	YDR406W	PDR15
YDR406W-A	YDR406W-A	YDR406W-A
YDR407C	YDR407C	TRS120
YDR408C	YDR408C	ADE8
YDR409W	YDR409W	SIZ1
YDR410C	YDR410C	STE14
YDR411C	YDR411C	DFM1
